Client Destinataire;Client Facturé;Client Porteur;Date Facture;Numéro Facture;Contrat;Badge;Identifiant 1;Identifiant 2;Identifiant 3;Ligne;Date Entrée;Heure Entrée;Société Entrée;Gare Entrée;Ferié/WE; Date Sortie;Heure Sortie; Société Sortie;Gare Sortie;Fact/Avoir;Taux TVA;Montant HT;Montant TVA;Montant TTC;Classe;Renouvellement;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;15/03/2013;16:33;AREA;CHAMBERY NORD;;15/03/2013;16:52;AREA;ANNECY CENTRE;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;18/03/2013;11:41;AREA;ANNECY CENTRE;;18/03/2013;11:47;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;18/03/2013;14:33;AREA;ST MARTIN BELLEVUE A410;;18/03/2013;14:57;AREA;CHAMBERY NORD;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;18/03/2013;17:50;AREA;CHAMBERY NORD;;18/03/2013;18:10;AREA;ANNECY CENTRE;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;19/03/2013;13:34;AREA;ANNECY CENTRE;;19/03/2013;14:25;AREA;ST QUENTIN FAL. BARRIERE;F;19.60;11.71;2.29;14.00;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;20/03/2013;10:37;AREA;ST QUENTIN FAL. BARRIERE;;20/03/2013;11:30;AREA;ANNECY CENTRE;F;19.60;11.71;2.29;14.00;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;20/03/2013;17:50;AREA;ANNECY CENTRE;;20/03/2013;18:43;AREA;ST QUENTIN FAL. BARRIERE;F;19.60;11.71;2.29;14.00;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;25/03/2013;09:42;AREA;ST QUENTIN FAL. BARRIERE;;25/03/2013;10:25;AREA;RUMILLY;F;19.60;10.37;2.03;12.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;25/03/2013;10:29;AREA;RUMILLY;;25/03/2013;10:32;AREA;SEYNOD SUD;F;19.60;0.59;0.11;0.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;26/03/2013;06:37;AREA;ANNECY CENTRE;;26/03/2013;07:41;AREA;TULLINS;F;19.60;10.79;2.11;12.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;26/03/2013;07:42;AREA;TULLINS;;26/03/2013;08:03;AREA;CHATUZANGE BARRIERE;F;19.60;5.10;1.00;6.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;26/03/2013;18:37;AREA;CHATUZANGE BARRIERE;;26/03/2013;18:58;AREA;TULLINS;F;19.60;5.10;1.00;6.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;26/03/2013;19:04;AREA;TULLINS;;26/03/2013;20:05;AREA;ANNECY CENTRE;F;19.60;10.79;2.11;12.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;27/03/2013;10:41;AREA;ANNECY CENTRE;;27/03/2013;11:00;AREA;CHAMBERY NORD;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;27/03/2013;15:02;AREA;CHAMBERY NORD;;27/03/2013;15:20;AREA;ANNECY CENTRE;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;28/03/2013;13:14;AREA;ANNECY CENTRE;;28/03/2013;13:20;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;;;ATMB;SCIONZIER;;28/03/2013;13:40;ATMB;SCIONZIER;F;19.60;1.59;0.31;1.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;;;ATMB;SCIONZIER;;28/03/2013;15:15;ATMB;SCIONZIER;F;19.60;1.59;0.31;1.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00011;TPT-VP-04ZZZNCOM;;;Trajet;28/03/2013;15:36;AREA;ST MARTIN BELLEVUE A410;;28/03/2013;15:40;AREA;ANNECY NORD;F;19.60;3.51;0.69;4.20;1;;
030192868;030192868;030192868;;1303440957;DIAGON'ALPES;TOTAL BADGE P00011;;;;;;;;;;;;;;;;250.76;49.04;299.80;;;

030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;01/03/2013;08:21;AREA;CHIGNIN BARRIERE ;;01/03/2013;08:37;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;Non;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;05/03/2013;11:54;AREA;CHIGNIN BARRIERE ;;05/03/2013;12:13;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;05/03/2013;16:50;AREA;STE HELENE BARRIERE;;05/03/2013;17:09;AREA;CHIGNIN BARRIERE ;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;06/03/2013;09:11;AREA;CHIGNIN BARRIERE ;;06/03/2013;09:28;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;06/03/2013;15:38;AREA;STE HELENE BARRIERE;;06/03/2013;15:56;AREA;CHIGNIN LES MARCHES;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;07/03/2013;08:59;AREA;CHIGNIN BARRIERE ;;07/03/2013;09:20;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;07/03/2013;16:55;AREA;SAINT PIERRE D'ALBIGNY;;07/03/2013;17:06;AREA;CHIGNIN BARRIERE ;F;19.60;2.09;0.41;2.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;08/03/2013;07:13;AREA;VOIRON;;08/03/2013;07:51;AREA;CHATUZANGE BARRIERE;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;08/03/2013;16:30;AREA;CHATUZANGE BARRIERE;;08/03/2013;17:07;AREA;VOIRON;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;11/03/2013;09:03;AREA;CHIGNIN BARRIERE ;;11/03/2013;09:22;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;12/03/2013;08:36;SFTRF;AREA/SFTRF;;12/03/2013;09:18;SFTRF;ST MICHEL BARR.;F;19.60;7.02;1.38;8.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;12/03/2013;08:36;AREA;CHIGNIN BARRIERE ;;12/03/2013;09:18;AREA;LIMITE AREA/SFTRF;F;19.60;3.09;0.61;3.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;12/03/2013;16:30;SFTRF;HERMILLON;;12/03/2013;17:05;SFTRF;AREA/SFTRF;F;19.60;4.01;0.79;4.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;12/03/2013;16:30;AREA;LIMITE AREA/SFTRF;;12/03/2013;17:05;AREA;CHIGNIN BARRIERE ;F;19.60;3.09;0.61;3.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;13/03/2013;08:39;AREA;CHIGNIN BARRIERE ;;13/03/2013;08:58;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;14/03/2013;07:33;AREA;LES ABRETS;;14/03/2013;08:12;AREA;ANNECY CENTRE;F;19.60;6.77;1.33;8.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;14/03/2013;16:58;AREA;STE HELENE BARRIERE;;14/03/2013;17:16;AREA;CHIGNIN BARRIERE ;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;18/03/2013;08:59;AREA;CHIGNIN BARRIERE ;;18/03/2013;09:19;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;19/03/2013;08:42;AREA;CHIGNIN BARRIERE ;;19/03/2013;09:03;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;20/03/2013;08:35;SFTRF;AREA/SFTRF;;20/03/2013;09:14;SFTRF;HERMILLON;F;19.60;4.01;0.79;4.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;20/03/2013;08:35;AREA;CHIGNIN BARRIERE ;;20/03/2013;09:14;AREA;LIMITE AREA/SFTRF;F;19.60;3.09;0.61;3.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;20/03/2013;16:42;SFTRF;HERMILLON;;20/03/2013;17:23;SFTRF;AREA/SFTRF;F;19.60;4.01;0.79;4.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;20/03/2013;16:42;AREA;LIMITE AREA/SFTRF;;20/03/2013;17:23;AREA;CHIGNIN BARRIERE ;F;19.60;3.09;0.61;3.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;21/03/2013;07:24;AREA;VOIRON;;21/03/2013;07:59;AREA;CHATUZANGE BARRIERE;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;21/03/2013;17:35;AREA;CHATUZANGE BARRIERE;;21/03/2013;18:05;AREA;VOREPPE BARRIERE;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;22/03/2013;07:28;AREA;VOIRON;;22/03/2013;08:05;AREA;CHATUZANGE BARRIERE;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;22/03/2013;17:08;AREA;CHATUZANGE BARRIERE;;22/03/2013;17:40;AREA;VOIRON;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;25/03/2013;07:25;AREA;VOIRON;;25/03/2013;08:03;AREA;CHATUZANGE BARRIERE;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;25/03/2013;17:54;AREA;CHATUZANGE BARRIERE;;25/03/2013;18:26;AREA;MOIRANS;F;19.60;6.52;1.28;7.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;26/03/2013;07:27;AREA;VOIRON;;26/03/2013;08:01;AREA;CHATUZANGE BARRIERE;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;26/03/2013;17:08;AREA;CHATUZANGE BARRIERE;;26/03/2013;17:45;AREA;VOIRON;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;27/03/2013;07:34;AREA;LES ABRETS;;27/03/2013;08:12;AREA;ANNECY CENTRE;F;19.60;6.77;1.33;8.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;27/03/2013;16:45;AREA;STE HELENE BARRIERE;;27/03/2013;17:05;AREA;CHIGNIN BARRIERE ;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;28/03/2013;08:37;AREA;CHIGNIN BARRIERE ;;28/03/2013;08:58;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;28/03/2013;16:25;AREA;STE HELENE BARRIERE;;28/03/2013;16:45;AREA;CHIGNIN BARRIERE ;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;29/03/2013;07:27;AREA;VOIRON;;29/03/2013;08:02;AREA;CHATUZANGE BARRIERE;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00012;FTN-VU-04ZZZSTEC;;;Trajet;29/03/2013;17:02;AREA;CHATUZANGE BARRIERE;;29/03/2013;17:36;AREA;VOIRON;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;;1303440957;DIAGON'ALPES;TOTAL BADGE P00012;;;;;;;;;;;;;;;;194.08;38.02;232.10;;;

030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;01/03/2013;12:03;AREA;MOIRANS;;01/03/2013;12:07;AREA;VOREPPE BARRIERE;F;19.60;0.92;0.18;1.10;1;Non;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;04/03/2013;12:32;AREA;VOREPPE BARRIERE;;04/03/2013;12:37;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;04/03/2013;13:37;AREA;VOIRON;;04/03/2013;13:44;AREA;VOREPPE BARRIERE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;04/03/2013;19:03;AREA;VOREPPE BARRIERE;;04/03/2013;19:09;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;05/03/2013;08:11;AREA;VOIRON;;05/03/2013;08:33;AREA;BOURGOIN;F;19.60;2.93;0.57;3.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;05/03/2013;10:45;AREA;ISLE D'ABEAU ;;05/03/2013;11:45;AREA;CHATUZANGE BARRIERE;F;19.60;10.37;2.03;12.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;05/03/2013;17:33;AREA;CHATUZANGE BARRIERE;;05/03/2013;18:09;AREA;VOIRON;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;06/03/2013;08:02;AREA;VOIRON;;06/03/2013;08:38;AREA;CHATUZANGE BARRIERE;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;06/03/2013;18:28;AREA;CHATUZANGE BARRIERE;;06/03/2013;19:03;AREA;VOIRON;F;19.60;7.36;1.44;8.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;07/03/2013;14:12;AREA;VOIRON;;07/03/2013;14:37;AREA;ISLE D'ABEAU ;F;19.60;4.26;0.84;5.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;07/03/2013;16:43;AREA;ISLE D'ABEAU ;;07/03/2013;17:10;AREA;VOIRON;F;19.60;4.26;0.84;5.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;08/03/2013;08:10;AREA;VOIRON;;08/03/2013;08:16;AREA;VOREPPE BARRIERE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;08/03/2013;11:18;AREA;VOREPPE BARRIERE;;08/03/2013;11:24;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;11/03/2013;11:19;AREA;MOIRANS;;11/03/2013;11:22;AREA;VOREPPE BARRIERE;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;11/03/2013;18:18;AREA;VOREPPE BARRIERE;;11/03/2013;18:23;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;12/03/2013;08:05;AREA;VOIRON;;12/03/2013;08:11;AREA;VOREPPE BARRIERE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;13/03/2013;08:19;AREA;MOIRANS;;13/03/2013;08:22;AREA;VOREPPE BARRIERE;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;13/03/2013;14:26;AREA;VOREPPE BARRIERE;;13/03/2013;14:59;AREA;VILLEFONTAINE;F;19.60;6.02;1.18;7.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;13/03/2013;18:29;AREA;VILLEFONTAINE;;13/03/2013;19:00;AREA;VOIRON;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;14/03/2013;08:08;AREA;VOIRON;;14/03/2013;08:14;AREA;VOREPPE BARRIERE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;14/03/2013;13:53;AREA;VOREPPE BARRIERE;;14/03/2013;13:59;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;18/03/2013;08:08;AREA;VOIRON;;18/03/2013;08:38;AREA;BOURGOIN;F;19.60;2.93;0.57;3.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;18/03/2013;09:01;AREA;ISLE D'ABEAU ;;18/03/2013;09:07;AREA;VILLEFONTAINE;F;19.60;0.50;0.10;0.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;18/03/2013;11:46;AREA;VILLEFONTAINE;;18/03/2013;11:50;AREA;ISLE D'ABEAU ;F;19.60;0.50;0.10;0.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;18/03/2013;13:58;AREA;BOURGOIN;;18/03/2013;14:06;AREA;LA TOUR DU PIN;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;18/03/2013;15:23;AREA;LA TOUR DU PIN;;18/03/2013;15:42;AREA;RIVES;F;19.60;2.68;0.52;3.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;19/03/2013;18:12;AREA;VOREPPE BARRIERE;;19/03/2013;18:18;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;20/03/2013;13:45;AREA;VOIRON;;20/03/2013;13:51;AREA;VOREPPE BARRIERE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;20/03/2013;18:17;AREA;VOREPPE BARRIERE;;20/03/2013;18:22;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;21/03/2013;12:30;AREA;VOREPPE BARRIERE;;21/03/2013;12:35;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;21/03/2013;13:56;AREA;VOIRON;;21/03/2013;14:02;AREA;VOREPPE BARRIERE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;21/03/2013;17:56;AREA;VOREPPE BARRIERE;;21/03/2013;18:02;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;22/03/2013;10:04;AREA;MOIRANS;;22/03/2013;10:23;AREA;SAINT MARCELLIN;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;22/03/2013;13:42;AREA;SAINT MARCELLIN;;22/03/2013;14:00;AREA;VOREPPE BARRIERE;F;19.60;3.76;0.74;4.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;22/03/2013;18:30;AREA;VOREPPE BARRIERE;;22/03/2013;18:33;AREA;MOIRANS;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;25/03/2013;11:10;AREA;MOIRANS;;25/03/2013;11:12;AREA;VOREPPE BARRIERE;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;25/03/2013;16:53;AREA;VOREPPE BARRIERE;;25/03/2013;16:59;AREA;VOIRON;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;26/03/2013;08:06;AREA;VOIRON;;26/03/2013;08:27;AREA;SAINT MARCELLIN;F;19.60;3.60;0.70;4.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;26/03/2013;16:42;AREA;SAINT MARCELLIN;;26/03/2013;17:02;AREA;MOIRANS;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;27/03/2013;08:51;AREA;VOREPPE BARRIERE;;27/03/2013;09:30;AREA;ST QUENTIN FAL. BRETELLE;F;19.60;6.86;1.34;8.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;27/03/2013;14:46;AREA;ST QUENTIN FAL. BRETELLE;;27/03/2013;15:02;AREA;LA TOUR DU PIN;F;19.60;2.34;0.46;2.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00013;RLE-VU-03ZZZSTEC;;;Trajet;27/03/2013;17:08;AREA;LA TOUR DU PIN;;27/03/2013;17:32;AREA;VOIRON;F;19.60;3.76;0.74;4.50;1;;
